meeting_date,meeting_id,pdf_file,item_number,item_title,motion_summary,outcome,vote_count_for,vote_count_against,mover,seconder,SANCHEZ,KEIM,JOYCE,ROBINSON,WEISS,FIGUEROA,RODRIGUEZ,notes
2024-06-26,1255634,2024-06-26_id-1255634.pdf,37,City Council: Conduction of a public hearing to receive community input on the City of Oceanside's,Sanchez,APPROVED,5,0,SANCHEZ,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-08-07,1224354,2024-08-07_id-1224354.pdf,13,Staff and the Police and Fire Commission recommend that the City Council adopt a,,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-08-07,1224354,2024-08-07_id-1224354.pdf,14,Staff recommends that the City Council adopt a resolution upholding Planning,,APPROVED,4,1,WEISS,ROBINSON,No,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-08-07,1224354,2024-08-07_id-1224354.pdf,17,Request by Councilmember Joyce and Mayor Sanchez to direct staff to schedule a,Motion to have a workshop after staff brings back recommendation and to set time,APPROVED,5,0,SANCHEZ,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-08-07,1224354,2024-08-07_id-1224354.pdf,18,"Staff recommends that the City Council adopt an Ordinance amending Chapter 34,",,APPROVED,5,0,SANCHEZ,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-08-21,1224437,2024-08-21_id-1224437.pdf,1,Brian Sundberg v. City of Oceanside,,APPROVED,5,0,,,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-08-21,1224437,2024-08-21_id-1224437.pdf,5,Authorize the City Manager or designee to execute all relevant documents,,APPROVED,5,0,SANCHEZ,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-08-21,1224437,2024-08-21_id-1224437.pdf,28,Request by Mayor Sanchez to make appointments to or motions for removal from,Motion to approve EXCEPT housing commission appointments,APPROVED,4,1,SANCHEZ,JOYCE,Yes,Yes,Yes,Yes,No,NotOnCouncil,NotOnCouncil,
2024-08-21,1224437,2024-08-21_id-1224437.pdf,29,Request by Deputy Mayor Keim and Council Member Weiss to direct staff to,Motion to amend the motion to establish an affordability manager position and to go before the,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-08-21,1224437,2024-08-21_id-1224437.pdf,30,Request by Deputy Mayor Keim and Council Member Weiss for Council approval in,,APPROVED,4,1,KEIM,WEISS,No,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-09-11,1226832,2024-09-11_id-1226832.pdf,1,Significant exposure to litigation pursuant to Subdivision (d)(2) of,approve the Consent Agenda,APPROVED,5,0,KEIM,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-09-11,1226832,2024-09-11_id-1226832.pdf,3,Staff recommends that the City Council/Harbor Board/CDC/OPFA approve the waiving,"Motion to APPROVE ITEMS 3, 5-12, 14-15 KEIM SECOND",APPROVED,5,0,SANCHEZ,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-09-11,1226832,2024-09-11_id-1226832.pdf,4,"Accept City Clerk's Action Minutes of the Small Craft Harbor District Board of Directors,",Motion to APPROVE WITH THE ADDITION OF RENTALS FOR ITEM #29,APPROVED,5,0,JOYCE,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-09-11,1226832,2024-09-11_id-1226832.pdf,13,Staff recommends that the City Council adopt a Resolution authorizing the City,,APPROVED,5,0,WEISS,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-09-11,1226832,2024-09-11_id-1226832.pdf,17,Staff recommends that the City Council approve the 2023-24 Consolidated Annual,,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-09-25,1211302,2024-09-25_id-1211302.pdf,2,Staff recommends that the City Council/Harbor Board/CDC/OPFA approve the waiving,Approve Consent Items,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 2-5, 7-11"
2024-09-25,1211302,2024-09-25_id-1211302.pdf,3,"Accept City Clerk's Action Minutes of the Small Craft Harbor District Board of Directors,",Approve Consent Items,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 2-5, 7-11"
2024-09-25,1211302,2024-09-25_id-1211302.pdf,4,Staff recommends that the City Council:,Approve Consent Items,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 2-5, 7-11"
2024-09-25,1211302,2024-09-25_id-1211302.pdf,5,Staff recommends that the City Council approve Amendment 2 to the Agricultural,Approve Consent Items,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 2-5, 7-11"
2024-09-25,1211302,2024-09-25_id-1211302.pdf,6,Staff recommends that the City Council approve a Professional Services Agreement,,APPROVED,5,0,WEISS,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-09-25,1211302,2024-09-25_id-1211302.pdf,7,Staff recommends that the City Council approve two Professional Services Agreements,Approve Consent Items,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 2-5, 7-11"
2024-09-25,1211302,2024-09-25_id-1211302.pdf,8,Staff recommends that the City Council approve a Public Works Agreement (PWA),Approve Consent Items,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 2-5, 7-11"
2024-09-25,1211302,2024-09-25_id-1211302.pdf,9,Staff recommends that the City Council award a Public Works Agreement (PWA) to,Approve Consent Items,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 2-5, 7-11"
2024-09-25,1211302,2024-09-25_id-1211302.pdf,10,"Staff recommends that the City Council accept $70,000 in grant funds from the State of",Approve Consent Items,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 2-5, 7-11"
2024-09-25,1211302,2024-09-25_id-1211302.pdf,11,"Staff recommends that the City Council, Harbor District Board of Directors, Community",Approve Consent Items,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 2-5, 7-11"
2024-09-25,1211302,2024-09-25_id-1211302.pdf,12,Staff and the Economic Development Commission recommend that the City Council,,APPROVED,5,0,JOYCE,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-09-25,1211302,2024-09-25_id-1211302.pdf,14,The City Treasurer and staff recommend that the City Council accept the City,,APPROVED,4,0,KEIM,SANCHEZ,Yes,Yes,Yes,Yes,Absent,NotOnCouncil,NotOnCouncil,
2024-09-25,1211302,2024-09-25_id-1211302.pdf,15,Staff recommends that the City Council approve a Purchase and Sale Agreement,,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-09-25,1211302,2024-09-25_id-1211302.pdf,16,Staff recommends that the City Council take the following actions with respect to,,APPROVED,5,0,WEISS,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-09-25,1211302,2024-09-25_id-1211302.pdf,17,Staff recommends that the City Council adopt a Resolution of Intention to renew the,,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-09-25,1211302,2024-09-25_id-1211302.pdf,18,Staff recommends that the City Council approve seventeen FY 2024-25 Measure,MOTION TO APPROVE STAFF'S RECOMMENDATION WITH THE ADDITION OF,APPROVED,5,0,SANCHEZ,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-09-25,1211302,2024-09-25_id-1211302.pdf,2,The Harbor District Board of Directors adopt the resolution approving,Approve Consent Items,APPROVED,5,0,KEIM,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 2-5, 7-11"
2024-09-25,1211302,2024-09-25_id-1211302.pdf,3,The Community Development Commission adopt the resolution approving,MOTION TO APPROVE STAFF'S RECOMMENDATION AND INCLUDE,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-09-25,1211302,2024-09-25_id-1211302.pdf,22,Request by Councilmember Joyce and Mayor Sanchez to direct staff to develop a,,APPROVED,5,0,JOYCE,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-10-09,1231692,2024-10-09_id-1231692.pdf,4,Accept City Clerk's Action Minutes of the Small Craft Harbor District Board of,,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-10-09,1231692,2024-10-09_id-1231692.pdf,5,Staff recommends that the City Council approve a purchase order to CS-amsco in,,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-10-09,1231692,2024-10-09_id-1231692.pdf,6,Staff recommends that the City Council approve an increase to an existing,,APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2024-10-09,1231692,2024-10-09_id-1231692.pdf,9,Staff recommends that the City Council approve Amendment 2 to the Professional,,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-10-09,1231692,2024-10-09_id-1231692.pdf,22,Staff recommends that the City Council award a contract to Gateway Pacific,,APPROVED,5,0,ROBINSON,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-10-09,1231692,2024-10-09_id-1231692.pdf,23,Staff and the Police and Fire Commission recommend that the City Council,MOTION TO AMEND MAIN MOTION TO INCLUDE A WORKSHOP: SANCHEZ,APPROVED,4,1,ROBINSON,WEISS,Yes,Yes,No,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-10-09,1231692,2024-10-09_id-1231692.pdf,24,Staff recommends that the City Council approve three FY 2024-25 Professional,MOTION TO APPROVE STAFF'S RECOMMENDATION AND FOR A TOTAL,APPROVED,5,0,SANCHEZ,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-10-09,1231692,2024-10-09_id-1231692.pdf,25,Staff recommends that the City Council adopt a resolution approving Historic Permit,,APPROVED,5,0,WEISS,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-10-09,1231692,2024-10-09_id-1231692.pdf,28,Request by Councilmember Joyce and Mayor Sanchez to direct staff to re-establish,,APPROVED,5,0,JOYCE,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-10-23,1211304,2024-10-23_id-1211304.pdf,2,Staff recommends that the City Council/Harbor Board/CDC/OPFA approve the,"Motion to APPROVE ITEMS 3,5,6,8,10,11",APPROVED,4,0,KEIM,WEISS,Yes,Yes,Absent,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-10-23,1211304,2024-10-23_id-1211304.pdf,3,Accept City Clerk's Action Minutes of the Small Craft Harbor District Board of,Approve Consent Items,APPROVED,4,0,KEIM,WEISS,Yes,Yes,Absent,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 3,5,6,8,10,11"
2024-10-23,1211304,2024-10-23_id-1211304.pdf,4,Staff and the Police and Fire Commission recommend that the City Council approve,,APPROVED,4,0,KEIM,ROBINSON,Yes,Yes,Absent,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-10-23,1211304,2024-10-23_id-1211304.pdf,5,Staff recommends that the City Council approve a change order to increase an,Approve Consent Items,APPROVED,4,0,KEIM,WEISS,Yes,Yes,Absent,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 3,5,6,8,10,11"
2024-10-23,1211304,2024-10-23_id-1211304.pdf,6,Staff recommends that the City Council adopt a resolution approving the extension,Approve Consent Items,APPROVED,4,0,KEIM,WEISS,Yes,Yes,Absent,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 3,5,6,8,10,11"
2024-10-23,1211304,2024-10-23_id-1211304.pdf,7,Staff recommends the City Council adopt a resolution authorizing the City to accept,,APPROVED,4,0,WEISS,KEIM,Yes,Yes,Absent,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-10-23,1211304,2024-10-23_id-1211304.pdf,8,"Staff recommends that the City Council accept $328,000 in grant funds from the",Approve Consent Items,APPROVED,4,0,KEIM,WEISS,Yes,Yes,Absent,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 3,5,6,8,10,11"
2024-10-23,1211304,2024-10-23_id-1211304.pdf,9,Staff recommends that the City Council adopt a Resolution authorizing staff to,,APPROVED,4,0,WEISS,KEIM,Yes,Yes,Absent,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-10-23,1211304,2024-10-23_id-1211304.pdf,10,"Staff recommends that the City Council authorize staff and Jilk Heavy Construction,",Approve Consent Items,APPROVED,4,0,KEIM,WEISS,Yes,Yes,Absent,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 3,5,6,8,10,11"
2024-10-23,1211304,2024-10-23_id-1211304.pdf,11,Staff recommends that the City Council adopt a resolution approving and,Approve Consent Items,APPROVED,4,0,KEIM,WEISS,Yes,Yes,Absent,Yes,Yes,NotOnCouncil,NotOnCouncil,"consent batch for items 3,5,6,8,10,11"
2024-10-23,1211304,2024-10-23_id-1211304.pdf,12,Staff recommends that the City Council adopt a resolution approving a plan of,,APPROVED,4,0,WEISS,ROBINSON,Yes,Yes,Absent,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-10-23,1211304,2024-10-23_id-1211304.pdf,14,Staff and the Police and Fire Commission recommend that the City Council adopt,,APPROVED,4,0,WEISS,KEIM,Yes,Yes,Absent,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-11-06,1211347,2024-11-06_id-1211347.pdf,13,Staff recommends that the City Council approve Amendment No. 3 to the Property,MOTION TO APPROVE STAFF'S RECOMMENDATION WITH THE EXCEPTION,APPROVED,5,0,SANCHEZ,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2024-11-06,1211347,2024-11-06_id-1211347.pdf,14,"Staff recommends that the City Council, acting as the legislative body of Community",,APPROVED,5,0,WEISS,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2024-11-20,1211348,2024-11-20_id-1211348.pdf,3,Staff recommends that the City Council/Harbor Board/CDC/OPFA approve the,,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2024-11-20,1211348,2024-11-20_id-1211348.pdf,4,Accept City Clerk's Action Minutes of the Small Craft Harbor District Board of,,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2024-11-20,1211348,2024-11-20_id-1211348.pdf,5,Staff recommends that the City Council approve Amendment 1 to the Professional,,APPROVED,5,0,SANCHEZ,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2024-11-20,1211348,2024-11-20_id-1211348.pdf,6,Staff recommends that the City Council and the Harbor District Board of Directors,,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2024-11-20,1211348,2024-11-20_id-1211348.pdf,7,Staff recommends that the City Council approve Amendment 4 to Lease Agreement,,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2024-11-20,1211348,2024-11-20_id-1211348.pdf,8,"Staff recommends that the City Council accept and appropriate $100,000 in grant",,APPROVED,5,0,ROBINSON,SANCHEZ,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2024-11-20,1211348,2024-11-20_id-1211348.pdf,9,Staff recommends that the City Council adopt a resolution approving and,,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2024-11-20,1211348,2024-11-20_id-1211348.pdf,10,Staff recommends that the City Council approve and adopt the revised City of,,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2024-11-20,1211348,2024-11-20_id-1211348.pdf,11,"Staff recommends that the City Council authorize staff and Jilk Heavy Construction,",,APPROVED,5,0,KEIM,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2024-11-20,1211348,2024-11-20_id-1211348.pdf,12,Staff recommends that the City Council take the following actions related to,,APPROVED,5,0,ROBINSON,KEIM,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-12-04,1211349,2024-12-04_id-1211349.pdf,1,Significant exposure to litigation pursuant to subdivision (b) of Section,"MOTION TO APPROVE 3-7, 9-12, 14-15",APPROVED,5,0,KEIM,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,no explicit vote list in minutes; inferred unanimous from Present roll-call
2024-12-04,1211349,2024-12-04_id-1211349.pdf,8,Staff and the Police and Fire Commission recommend that the City Council approve,,APPROVED,5,0,SANCHEZ,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-12-04,1211349,2024-12-04_id-1211349.pdf,13,Staff and the Utilities Commission recommend that the City Council approve the,Motion to APPROVE,APPROVED,5,0,ROBINSON,WEISS,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-12-04,1211349,2024-12-04_id-1211349.pdf,16,Staff recommends the City Council introduce an ordinance amending Section 19.2,,APPROVED,5,0,JOYCE,ROBINSON,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-12-04,1211349,2024-12-04_id-1211349.pdf,17,Staff recommends that the City Council adopt a resolution approving Historic Permit,,APPROVED,5,0,SANCHEZ,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-12-04,1211349,2024-12-04_id-1211349.pdf,18,Staff recommends that the City Council adopt a resolution increasing the solid,,APPROVED,4,1,WEISS,ROBINSON,Yes,Yes,Yes,No,Yes,NotOnCouncil,NotOnCouncil,
2024-12-04,1211349,2024-12-04_id-1211349.pdf,19,"Staff recommends that the City Council hold a public hearing, declare results of",,APPROVED,5,0,SANCHEZ,JOYCE,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,NotOnCouncil,
2024-12-11,1247718,2024-12-11_id-1247718.pdf,1,"In accordance with California Elections Code Sections 10262 - 10265, staff",,APPROVED,6,0,ROBINSON,WEISS,Yes,Yes,Yes,Yes,Yes,Yes,NotOnCouncil,
2024-12-18,1211350,2024-12-18_id-1211350.pdf,1,Title: City Attorney,"Motion to APPROVE ITEMS 3-8, 10, 12-16, 20-22",APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2024-12-18,1211350,2024-12-18_id-1211350.pdf,3,Staff recommends that the City Council/Harbor Board/CDC/OPFA approve the,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10, 12-16, 20-22"
2024-12-18,1211350,2024-12-18_id-1211350.pdf,4,Accept City Clerk's Action Minutes of the Small Craft Harbor District Board of,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10, 12-16, 20-22"
2024-12-18,1211350,2024-12-18_id-1211350.pdf,5,Staff recommends that the City Council approve three purchase orders; a purchase,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10, 12-16, 20-22"
2024-12-18,1211350,2024-12-18_id-1211350.pdf,6,Staff recommends that the City Council approve a purchase order and change,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10, 12-16, 20-22"
2024-12-18,1211350,2024-12-18_id-1211350.pdf,7,Staff recommends the President and Harbor Board of Directors approve a Public,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10, 12-16, 20-22"
2024-12-18,1211350,2024-12-18_id-1211350.pdf,8,Staff recommends that the City Council approve Amendment 1 to the Agreement,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10, 12-16, 20-22"
2024-12-18,1211350,2024-12-18_id-1211350.pdf,9,Staff recommends that the City Council approve Amendment 1 to the Professional,,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2024-12-18,1211350,2024-12-18_id-1211350.pdf,10,Staff recommends that the City Council approve Amendment 1 to the Professional,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10, 12-16, 20-22"
2024-12-18,1211350,2024-12-18_id-1211350.pdf,11,Staff recommends that the City Council approve Amendment 2 to the Professional,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2024-12-18,1211350,2024-12-18_id-1211350.pdf,12,Staff recommends that the City Council approve five Professional Services,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10, 12-16, 20-22"
2024-12-18,1211350,2024-12-18_id-1211350.pdf,13,Staff recommends that the City Council approve the purchase order to ClearWorld,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10, 12-16, 20-22"
2024-12-18,1211350,2024-12-18_id-1211350.pdf,14,Staff recommends that the City Council approve a two-year Janitorial Services,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10, 12-16, 20-22"
2024-12-18,1211350,2024-12-18_id-1211350.pdf,15,Staff recommends that the City Council approve the Memorandum of,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10, 12-16, 20-22"
2024-12-18,1211350,2024-12-18_id-1211350.pdf,16,Staff recommends that the City Council approve the resolution to execute the,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10, 12-16, 20-22"
2024-12-18,1211350,2024-12-18_id-1211350.pdf,17,"Staff recommends that the City Council authorize the payment of $2,333,333 to the",WEISS,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2024-12-18,1211350,2024-12-18_id-1211350.pdf,19,Staff recommends that the City Council adopt a resolution approving Final Map No.,,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2024-12-18,1211350,2024-12-18_id-1211350.pdf,20,Staff recommends that the City Council review the City's Assembly Bill (AB) 1600,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10, 12-16, 20-22"
2024-12-18,1211350,2024-12-18_id-1211350.pdf,21,Staff recommends that the City Council approve and adopt the revised City of,Approve Consent Items,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,"consent batch for items 3-8, 10, 12-16, 20-22"
2024-12-18,1211350,2024-12-18_id-1211350.pdf,22,"Staff recommends that the City Council authorize staff and Jilk Heavy Construction,",,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2024-12-18,1211350,2024-12-18_id-1211350.pdf,23,Staff recommends that the City Council approve a budget appropriation in the,,APPROVED,5,0,JOYCE,SANCHEZ,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2024-12-18,1211350,2024-12-18_id-1211350.pdf,24,S taff recommends that the City Council approve a Professional Services,,APPROVED,5,0,ROBINSON,SANCHEZ,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2024-12-18,1211350,2024-12-18_id-1211350.pdf,25,Staff recommends that the City Council adopt a resolution to adjust and establish,MOTION TO APPROVE STAFF RECOMMENDATION WITH THE EXCEPTION,APPROVED,4,1,JOYCE,FIGUEROA,Yes,NotOnCouncil,Yes,No,Yes,Yes,NotOnCouncil,
2024-12-18,1211350,2024-12-18_id-1211350.pdf,27,Request by Mayor Sanchez of intent to appoint City/Harbor/CDC Council Liaisons,,APPROVED,3,2,SANCHEZ,JOYCE,Yes,NotOnCouncil,Yes,No,No,Yes,NotOnCouncil,
2024-12-18,1211350,2024-12-18_id-1211350.pdf,28,Staff recommends the City Council adopt an ordinance amending Section 19.2 (d),,APPROVED,5,0,WEISS,JOYCE,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2024-12-18,1211350,2024-12-18_id-1211350.pdf,29,Staff recommends that the City Council approve an emergency repair on the 6th,,APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
2025-01-08,1247488,2025-01-08_id-1247488.pdf,1,Significant Exposure to litigation pursuant to Subdivision (d)(2) of,"Motion to APPROVE ITEMS 3-8, 10-13",APPROVED,5,0,WEISS,ROBINSON,Yes,NotOnCouncil,Yes,Yes,Yes,Yes,NotOnCouncil,
